Timestamp,Average_Difference,Total_Difference
1694947868.3122633,0,0.0
1694947871.402306,0.0883641242980957,0.0883641242980957
1694947872.174495,0,0.0
1694947875.8864534,0,0.0
1694947876.1337633,0,0.0
1694947891.6069357,0,0.0
1694947891.6255784,0,0.0
1694947894.9165914,0,0.0
1694947908.1270082,0,0.0
1694947913.8957508,0,0.0
1694947916.3468194,0,0.0
1694947971.393088,0,0.0
1694947974.8252585,0,0.0
1694947975.70449,0,0.0
1694947984.829781,0,0.0
1694947987.9515896,0,0.0
1694947992.9577055,0,0.0
1694948002.5680423,0,0.0
1694948003.3034852,0,0.0
1694948005.7358668,0,0.0
1694948010.8738596,0,0.0
1694948013.934247,0,0.0
1694948016.014377,0,0.0
1694948025.6336021,0,0.0
1694948028.4265447,0,0.0
1694948031.3298075,0,0.0
1694948047.231897,0,0.0
1694948056.212931,0,0.0
1694948058.226957,0,0.0
